Epoch	Early_Stop	Train_MSE	Train_RMSE	Train_PCC	Train_SCC	Valid_MSE	Valid_RMSE	Valid_PCC	Valid_SCC
74	False	0.744	0.863	0.947	0.927	0.758	0.871	0.947	0.928
75	False	0.737	0.858	0.948	0.927	0.758	0.871	0.947	0.928
76	False	0.735	0.857	0.948	0.927	0.749	0.866	0.948	0.929
77	False	0.733	0.856	0.948	0.928	0.76	0.873	0.948	0.929
78	False	0.738	0.859	0.948	0.927	0.752	0.868	0.947	0.928
79	False	0.73	0.855	0.948	0.928	0.74	0.861	0.948	0.93
80	False	0.73	0.854	0.948	0.928	0.75	0.866	0.948	0.929
81	False	0.724	0.851	0.949	0.928	0.744	0.863	0.948	0.929
82	False	0.724	0.851	0.949	0.928	0.752	0.867	0.949	0.93
83	False	0.723	0.85	0.949	0.928	0.751	0.867	0.948	0.93
84	False	0.72	0.849	0.949	0.929	0.745	0.864	0.948	0.929
85	False	0.722	0.849	0.949	0.929	0.741	0.861	0.949	0.93
86	False	0.718	0.847	0.949	0.929	0.737	0.859	0.949	0.93
87	False	0.716	0.846	0.949	0.929	0.744	0.862	0.948	0.93
88	False	0.711	0.843	0.95	0.93	0.736	0.858	0.949	0.931
89	False	0.708	0.842	0.95	0.93	0.741	0.862	0.949	0.931
90	False	0.705	0.84	0.95	0.93	0.75	0.866	0.949	0.93
91	False	0.709	0.842	0.95	0.93	0.727	0.853	0.949	0.931
92	False	0.705	0.84	0.95	0.93	0.738	0.859	0.949	0.931
93	False	0.703	0.838	0.95	0.931	0.734	0.857	0.949	0.931
94	False	0.701	0.837	0.951	0.931	0.75	0.866	0.949	0.931
95	False	0.697	0.835	0.951	0.931	0.745	0.864	0.949	0.93
96	False	0.695	0.834	0.951	0.931	0.743	0.862	0.949	0.931
97	False	0.694	0.833	0.951	0.931	0.735	0.858	0.949	0.931
98	False	0.699	0.836	0.951	0.931	0.759	0.872	0.949	0.931
99	False	0.691	0.831	0.951	0.931	0.742	0.862	0.949	0.931
100	False	0.689	0.83	0.951	0.932	0.748	0.865	0.949	0.931
101	False	0.691	0.831	0.951	0.931	0.726	0.852	0.95	0.931
102	False	0.688	0.829	0.951	0.932	0.737	0.858	0.95	0.932
103	False	0.683	0.826	0.952	0.932	0.735	0.858	0.949	0.931
104	False	0.687	0.829	0.952	0.932	0.724	0.851	0.95	0.932
105	False	0.679	0.824	0.952	0.932	0.772	0.879	0.949	0.931
106	False	0.683	0.826	0.952	0.932	0.727	0.852	0.95	0.931
107	False	0.681	0.825	0.952	0.933	0.728	0.853	0.949	0.931
108	False	0.678	0.823	0.952	0.933	0.73	0.855	0.95	0.932
109	False	0.68	0.824	0.952	0.932	0.733	0.857	0.95	0.931
110	False	0.678	0.823	0.952	0.933	0.749	0.865	0.95	0.932
111	False	0.677	0.823	0.952	0.933	0.714	0.845	0.95	0.932
112	False	0.675	0.821	0.952	0.933	0.721	0.849	0.95	0.932
113	False	0.673	0.821	0.953	0.933	0.727	0.853	0.95	0.932
114	False	0.671	0.819	0.953	0.934	0.729	0.854	0.95	0.932
115	False	0.67	0.819	0.953	0.933	0.72	0.849	0.95	0.932
116	False	0.668	0.817	0.953	0.934	0.724	0.85	0.951	0.933
117	False	0.669	0.818	0.953	0.934	0.739	0.859	0.95	0.932
118	False	0.667	0.816	0.953	0.934	0.728	0.854	0.95	0.932
119	False	0.669	0.818	0.953	0.933	0.721	0.849	0.95	0.933
120	False	0.663	0.814	0.953	0.934	0.72	0.849	0.95	0.932
121	True	0.659	0.812	0.954	0.935	0.72	0.849	0.95	0.932
